"CongJob1.htm | Question 0"
"Fox News Poll conducted by Anderson Robbins Research (D) and Shaw & Company Research (R). March 20-22, 2016. N=1,016 registered voters nationwide. Margin of error ± 3. "
"Do you approve or disapprove of the job Congress is doing?"
manually enter poll





"CongJob1.htm | Question 1"
"CBS News/New York Times Poll. March 17-20, 2016. N=1,252 adults nationwide. Margin of error ± 3."
"Do you approve or disapprove of the way Congress is handling its job?"
date,approve,disapprove,unsure/ no answer,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""7/21-24/06""",25,60,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""6/9-12/06""",23,64,13,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""4/21-24/06""",22,65,13,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""3/10-13/06""",33,53,14,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""1/26-29/06""",29,56,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""12/9-12/05""",25,60,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""11/4-7/05""",28,57,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""9/9-12/05""",29,53,18,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""7/8-11/05""",28,55,17,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""5/12-16/05""",33,51,16,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""3/31 - 4/3/05""",39,46,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""1/13-17/05""",41,40,19,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""6/25-28/04""",40,42,18,,,rv,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""5/1-3/04""",39,43,18,,,rv,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""1/10-12/04""",46,41,13,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""12/13/03""",39,47,14,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""11/8-10/03""",43,45,11,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""9/20-22/03""",39,45,16,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""7/26-28/03""",42,45,13,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""5/17-19/03""",44,41,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""1/19-21/03""",42,39,19,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""12/7-9/02""",44,39,17,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""10/18-21/02""",44,40,16,,,rv,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""9/3-5/02""",40,44,16,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""7/19-21/02""",34,48,18,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""6/8-10/02""",43,41,16,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""4/5-7/02""",47,33,20,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""1/18-21/02""",54,29,17,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""12/8-10/01""",57,29,14,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""6/23-25/01""",47,34,19,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""4/21-23/01""",43,33,24,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""3/1-4/01""",45,32,23,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""1/13-15/01""",48,35,17,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
"=""12/7-10/00""",55,30,15,,,,approval,http://www.pollingreport.com/CongJob1.htm,"NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R). Jan. 14-17, 2015. N=approx. 400 adults nationwide.","""In general, do you approve or disapprove of the job that Congress is doing?""",NBC News/Wall Street Journal Poll conducted by Hart Research Associates (D) and Public Opinion Strategies (R)
